ID_Cliente;Idade;Sexo;Nacionalidade;Estado_Origem;Viaja_Com;Renda_Presumida;Fidelidade
44606;34;F;BR;RR;Familia;22.71;Prata
44607;62;F;BR;PI;Familia;12.47;Bronze
44608;65;M;BR;RN;Familia;21.45;Bronze
44609;66;M;BR;PA;Sozinho;23.31;Prata
44610;42;M;PE;AL;Casal;8.42;Bronze
44611;43;F;US;AC;Sozinho;11.6;Bronze
44612;63;M;BR;PB;Casal;30.4;Prata
44613;29;M;BR;AP;Sozinho;20.61;Prata
44614;42;M;BR;SE;Casal;34.25;Ouro
44615;55;F;BR;RS;Familia;18.64;Ouro
44616;40;F;BR;RS;Familia;16.25;Bronze
44617;55;F;BR;PB;Casal;26.99;Bronze
44618;67;M;BR;AC;Amigos;9.13;Prata
44619;22;F;BR;RO;Familia;27.55;Prata
44620;65;M;BR;MS;Familia;32.71;Bronze
44621;78;M;BR;SC;Amigos;40.67;Bronze
44622;55;F;US;PI;Sozinho;27.63;Bronze
44623;50;F;BR;MS;Amigos;13.08;Prata
44624;44;M;BR;SP;Familia;27.64;Prata
44625;68;F;BR;MT;Casal;43.28;Bronze
44626;59;F;BR;MA;Casal;13.79;Bronze
44627;45;F;BR;MA;Familia;21.45;Bronze
44628;24;F;BR;AC;Familia;22.34;Bronze
44629;69;M;BR;RN;Familia;14.6;Bronze
44630;42;M;BR;MA;Sozinho;30.49;Bronze
44631;53;F;CO;PE;Familia;27.96;Bronze
44632;74;F;BR;MA;Sozinho;15.31;Bronze
44633;70;M;BR;RO;Sozinho;36.73;Prata
44634;46;F;BR;MS;Casal;74.43;Bronze
44635;76;F;BR;RR;Casal;71.47;Bronze
44636;40;F;BR;AL;Familia;10.55;Bronze
44637;45;M;AR;TO;Sozinho;13.16;Bronze
44638;71;F;AR;MT;Casal;53.9;Ouro
44639;77;F;BR;PI;Sozinho;19.91;Bronze
44640;56;M;BR;RJ;Casal;10.29;Bronze
44641;42;F;BR;PA;Sozinho;7.68;Bronze
44642;18;M;BR;AL;Casal;5.25;Bronze
44643;57;M;BR;MG;Casal;24.38;Bronze
44644;66;F;BR;SE;Amigos;26.4;Bronze
44645;78;F;CL;SE;Familia;39.29;Bronze
44646;30;F;BR;BA;Sozinho;53.56;Bronze
44647;71;F;BR;PE;Casal;50.89;Bronze
44648;46;M;BR;MA;Sozinho;18.03;Bronze
44649;65;M;BR;PI;Familia;25.46;Bronze
44650;49;M;BR;TO;Amigos;20.73;Prata
44651;35;M;BR;RR;Amigos;59.47;Bronze
44652;60;M;BR;AP;Casal;7.89;Prata
44653;78;F;BR;MT;Sozinho;24.04;Bronze
44654;22;M;BR;RJ;Amigos;15.39;Prata
44655;64;M;BR;ES;Familia;35.86;Bronze
44656;28;M;BR;PI;Familia;26.41;Ouro
44657;48;F;CO;RN;Familia;34.88;Bronze
44658;75;F;BR;PI;Casal;24.58;Bronze
44659;49;M;BR;MT;Sozinho;53.71;Bronze
44660;35;F;BR;BA;Casal;7.29;Bronze
44661;28;F;BR;AL;Casal;13.8;Bronze
44662;51;F;BR;PB;Sozinho;23.33;Prata
44663;71;F;BR;SE;Casal;11.57;Bronze
44664;33;M;BR;MG;Casal;13.73;Prata
44665;66;F;BR;AL;Sozinho;15.57;Prata
44666;73;M;US;GO;Familia;24.97;Prata
44667;40;M;BR;RS;Familia;29.99;Bronze
44668;66;M;BR;SP;Casal;32.51;Prata
44669;32;F;BR;MG;Amigos;35.32;Bronze
44670;36;M;BR;RJ;Familia;13.29;Prata
44671;23;F;US;DF;Casal;26.09;Prata
44672;29;F;BR;AC;Casal;30.08;Prata
44673;36;M;BR;RO;Familia;30.35;Bronze
44674;24;F;BR;MG;Casal;13.48;Prata
44675;22;M;CL;MG;Familia;33.43;Prata
44676;68;M;PE;PA;Casal;22.49;Bronze
44677;62;M;AR;PR;Casal;46.64;Prata
44678;71;F;BR;RO;Familia;19.47;Bronze
44679;39;M;BR;AL;Sozinho;29.72;Bronze
44680;55;F;BR;PA;Sozinho;64.9;Prata
44681;34;F;BR;PA;Casal;7.04;Ouro
44682;66;F;BR;SE;Sozinho;15.85;Bronze
44683;36;F;BR;RO;Amigos;10.92;Bronze
44684;59;F;US;RJ;Familia;23.5;Bronze
44685;31;F;PT;MA;Amigos;23.71;Bronze
44686;42;F;BR;TO;Sozinho;60.33;Bronze
44687;79;M;BR;SC;Familia;4.41;Bronze
44688;40;F;BR;MS;Sozinho;45.52;Prata
44689;32;F;BR;SC;Familia;36.33;Prata
44690;44;M;BR;DF;Casal;22.63;Prata
44691;64;M;BR;AP;Casal;24.81;Prata
44692;32;M;BR;PA;Familia;19.36;Prata
44693;59;F;CL;MA;Familia;20.94;Bronze
44694;78;F;BR;AC;Amigos;21.65;Bronze
44695;34;F;AR;DF;Casal;54.78;Bronze
44696;58;M;AR;RR;Sozinho;42.31;Bronze
44697;47;M;CL;AM;Casal;40.87;Bronze
44698;56;M;BR;PB;Familia;11.37;Prata
44699;18;M;BR;PA;Casal;14.98;Bronze
44700;42;F;CL;MG;Sozinho;17.12;Bronze
44701;54;F;BR;MG;Familia;3.05;Bronze
44702;72;M;BR;RO;Casal;20.26;Bronze
44703;57;F;BR;SC;Casal;36.26;Bronze
44704;68;F;BR;PB;Sozinho;30.13;Prata
44705;49;F;CL;MG;Sozinho;23.13;Bronze
44706;72;F;BR;MA;Amigos;11.53;Bronze
44707;44;M;BR;TO;Familia;26.56;Bronze
44708;74;M;BR;AM;Casal;27.67;Prata
44709;24;M;PE;PA;Casal;41.11;Bronze
44710;34;M;PT;PI;Casal;10.23;Bronze
44711;27;F;BR;PA;Amigos;36.09;Prata
44712;48;F;BR;TO;Sozinho;67.94;Bronze
44713;36;F;BR;DF;Sozinho;13.41;Bronze
44714;53;M;BR;PR;Familia;77.08;Bronze
44715;20;F;BR;RN;Familia;21.88;Bronze
44716;78;M;CL;AL;Sozinho;17.02;Bronze
44717;34;F;BR;CE;Casal;38.77;Bronze
44718;53;M;AR;AP;Familia;10.09;Bronze
44719;29;M;BR;PA;Familia;32.91;Bronze
44720;49;M;BR;PR;Casal;62.08;Bronze
44721;23;M;BR;BA;Casal;11.67;Bronze
44722;27;M;BR;PE;Familia;8.27;Bronze
44723;23;F;BR;PE;Casal;46.59;Prata
44724;51;F;AR;GO;Familia;33.6;Bronze
44725;60;F;BR;CE;Sozinho;7.3;Bronze
44726;28;M;BR;PB;Familia;15.73;Bronze
44727;37;M;BR;GO;Amigos;21.32;Bronze
44728;76;F;US;CE;Familia;25.62;Bronze
44729;52;M;PE;RR;Familia;14.32;Ouro
44730;23;M;BR;RJ;Familia;94.25;Prata
44731;79;F;AR;AP;Sozinho;34.53;Bronze
44732;48;M;BR;MS;Amigos;17.56;Bronze
44733;71;M;BR;AC;Amigos;28.91;Bronze
44734;52;F;BR;SP;Amigos;26.37;Bronze
44735;53;M;US;RR;Amigos;38.01;Bronze
44736;62;F;BR;PE;Amigos;20.0;Bronze
44737;61;M;BR;GO;Familia;16.23;Prata
44738;60;M;BR;BA;Familia;8.05;Bronze
44739;53;F;PT;RO;Sozinho;14.63;Bronze
44740;36;M;US;RO;Casal;23.98;Bronze
44741;30;F;BR;RS;Familia;28.11;Bronze
44742;23;F;BR;GO;Familia;32.0;Bronze
44743;43;F;AR;AP;Amigos;31.26;Ouro
44744;64;M;PT;MT;Familia;14.17;Bronze
44745;34;F;BR;MG;Casal;72.3;Bronze
44746;27;F;BR;PR;Sozinho;33.17;Prata
44747;44;M;BR;RO;Sozinho;28.54;Bronze
44748;23;M;BR;RR;Familia;33.69;Bronze
44749;25;M;BR;DF;Amigos;73.29;Prata
44750;19;F;BR;SC;Amigos;55.84;Bronze
44751;59;M;PE;PA;Sozinho;17.59;Bronze
44752;25;M;BR;PI;Sozinho;12.73;Bronze
44753;56;F;BR;ES;Casal;33.75;Bronze
44754;31;F;BR;RN;Amigos;20.82;Bronze
44755;38;M;US;MA;Casal;6.99;Bronze
44756;70;F;CL;MG;Sozinho;22.12;Bronze
44757;36;F;AR;PB;Familia;40.13;Bronze
44758;22;M;BR;RJ;Familia;12.22;Bronze
44759;63;M;PE;MG;Casal;9.09;Bronze
44760;75;F;BR;MS;Sozinho;31.54;Prata
44761;52;F;BR;RN;Sozinho;43.63;Prata
44762;49;F;PE;BA;Amigos;36.54;Bronze
44763;23;F;AR;SP;Sozinho;9.17;Bronze
44764;25;M;BR;SP;Familia;21.61;Ouro
44765;54;F;PE;DF;Casal;11.04;Bronze
44766;24;F;BR;RJ;Sozinho;6.62;Bronze
44767;56;M;BR;MT;Sozinho;32.33;Prata
44768;27;M;BR;RN;Amigos;11.5;Prata
44769;54;F;BR;RJ;Casal;17.44;Prata
44770;51;M;BR;MA;Amigos;24.27;Bronze
44771;42;F;BR;MG;Casal;16.52;Bronze
44772;47;M;AR;AL;Familia;32.9;Prata
44773;52;F;BR;CE;Amigos;39.6;Bronze
44774;47;M;BR;MT;Casal;12.64;Bronze
44775;20;M;BR;GO;Sozinho;43.41;Bronze
44776;73;M;BR;MT;Casal;17.73;Prata
44777;75;M;BR;RN;Casal;47.65;Bronze
44778;71;M;BR;ES;Casal;16.55;Bronze
44779;25;M;BR;PB;Familia;28.16;Prata
44780;68;F;US;AM;Sozinho;25.43;Bronze
44781;35;F;AR;GO;Amigos;38.46;Bronze
44782;39;M;BR;PI;Familia;9.81;Prata
44783;69;F;BR;PA;Casal;23.34;Bronze
44784;61;F;AR;TO;Casal;12.56;Bronze
44785;23;M;BR;MT;Casal;35.9;Ouro
44786;54;F;BR;PE;Sozinho;14.17;Bronze
44787;41;F;BR;RS;Casal;47.44;Bronze
44788;21;M;BR;TO;Casal;44.67;Ouro
44789;50;M;BR;SE;Casal;10.44;Bronze
44790;59;M;BR;MG;Casal;49.89;Bronze
44791;24;F;BR;PR;Familia;33.19;Prata
44792;66;M;BR;PA;Familia;13.98;Prata
44793;58;M;BR;AL;Familia;7.69;Prata
44794;30;M;BR;CE;Casal;23.65;Prata
44795;48;M;BR;BA;Familia;11.78;Prata
44796;21;F;BR;MG;Casal;17.32;Bronze
44797;25;M;CO;BA;Sozinho;12.31;Prata
44798;66;M;BR;PR;Casal;26.88;Bronze
44799;21;F;US;PR;Casal;16.25;Bronze
44800;78;M;BR;TO;Amigos;17.18;Bronze
44801;77;M;BR;RJ;Familia;30.01;Prata
44802;52;F;BR;AL;Sozinho;20.43;Bronze
44803;62;M;BR;SC;Casal;8.85;Bronze
44804;37;F;BR;DF;Sozinho;5.5;Bronze
44805;79;F;BR;DF;Sozinho;16.14;Bronze
44806;47;F;BR;SP;Sozinho;25.98;Bronze
44807;49;F;PT;DF;Casal;32.12;Bronze
44808;66;M;BR;RO;Familia;8.93;Bronze
44809;76;M;BR;PE;Sozinho;9.32;Prata
44810;35;M;CL;PR;Casal;50.51;Bronze
44811;59;M;PE;RS;Familia;41.14;Bronze
44812;23;M;BR;PR;Casal;10.8;Prata
44813;31;M;BR;RR;Familia;40.69;Bronze
44814;55;M;BR;MG;Sozinho;34.24;Bronze
44815;75;M;BR;BA;Familia;29.39;Bronze
44816;29;M;CO;AM;Sozinho;64.98;Bronze
44817;30;F;BR;PR;Casal;31.22;Prata
44818;34;M;PE;AL;Familia;22.24;Prata
44819;42;M;BR;DF;Amigos;23.19;Bronze
44820;61;F;BR;MA;Casal;42.92;Prata
44821;76;M;BR;PA;Casal;9.22;Ouro
44822;45;F;BR;RN;Familia;27.2;Bronze
44823;58;F;BR;BA;Amigos;16.11;Prata
44824;74;M;BR;PR;Familia;30.48;Bronze
44825;56;F;BR;PB;Sozinho;9.9;Bronze
44826;68;F;BR;MS;Familia;12.16;Ouro
44827;54;M;PE;MS;Casal;39.42;Prata
44828;52;M;BR;MT;Familia;29.73;Prata
44829;30;M;BR;CE;Amigos;21.84;Prata
44830;72;M;BR;AM;Sozinho;22.95;Bronze
44831;78;F;AR;CE;Sozinho;45.44;Bronze
44832;63;M;PT;AP;Amigos;52.37;Prata
44833;74;F;BR;RR;Familia;41.35;Prata
44834;68;F;BR;AL;Casal;19.44;Bronze
44835;64;F;BR;PR;Familia;7.68;Bronze
44836;40;M;BR;AM;Casal;8.58;Bronze
44837;49;M;BR;RR;Familia;31.54;Bronze
44838;73;M;CL;MS;Casal;21.5;Bronze
44839;46;F;BR;MS;Casal;15.8;Bronze
44840;50;F;AR;AP;Sozinho;19.91;Bronze
44841;18;F;BR;DF;Amigos;8.91;Bronze
44842;35;F;BR;ES;Casal;37.47;Bronze
44843;20;F;BR;SC;Sozinho;14.35;Prata
44844;51;M;BR;DF;Casal;16.72;Bronze
44845;57;M;BR;RO;Familia;10.84;Prata
44846;38;F;BR;SC;Sozinho;51.19;Bronze
44847;37;F;US;MG;Familia;17.48;Prata
44848;23;M;BR;AC;Casal;25.26;Bronze
44849;41;F;CL;RO;Familia;24.33;Prata
44850;25;F;BR;MG;Familia;6.74;Bronze
44851;18;M;BR;PB;Casal;9.03;Bronze
44852;32;M;BR;CE;Familia;45.67;Prata
44853;52;M;PT;MG;Amigos;10.68;Bronze
44854;37;F;BR;PI;Casal;24.6;Bronze
44855;76;M;BR;PA;Casal;22.26;Prata
44856;21;F;BR;MS;Amigos;41.41;Bronze
44857;20;M;PE;CE;Amigos;8.13;Prata
44858;67;M;BR;PI;Sozinho;20.67;Bronze
44859;35;M;PE;MG;Casal;53.7;Ouro
44860;45;M;BR;SP;Amigos;25.92;Prata
44861;32;M;BR;BA;Sozinho;14.91;Prata
44862;54;M;BR;AP;Casal;36.9;Bronze
44863;68;F;BR;SC;Casal;28.27;Bronze
44864;47;F;CL;MA;Casal;29.26;Prata
44865;29;F;BR;AP;Sozinho;25.49;Bronze
44866;33;F;BR;MT;Casal;18.87;Bronze
44867;42;M;PT;SE;Sozinho;20.15;Bronze
44868;70;F;BR;MT;Casal;10.73;Prata
44869;77;M;BR;AP;Casal;17.35;Bronze
44870;69;F;BR;AP;Casal;28.55;Bronze
44871;36;F;PE;PE;Casal;39.75;Prata
44872;76;M;BR;SE;Casal;22.27;Bronze
44873;51;M;AR;PB;Amigos;22.56;Bronze
44874;59;M;US;TO;Familia;147.32;Bronze
44875;50;F;BR;SE;Casal;52.25;Bronze
44876;42;F;BR;MA;Familia;25.86;Bronze
44877;33;M;BR;PE;Familia;21.9;Bronze
44878;26;F;BR;RJ;Sozinho;16.85;Prata
44879;69;M;BR;MG;Sozinho;6.27;Bronze
44880;56;F;BR;RR;Sozinho;18.52;Prata
44881;42;M;BR;PB;Casal;28.66;Bronze
44882;66;F;BR;RJ;Sozinho;14.45;Ouro
44883;44;M;CL;AP;Sozinho;28.09;Prata
44884;28;F;BR;PR;Sozinho;19.17;Bronze
44885;76;F;BR;TO;Sozinho;10.32;Bronze
44886;74;M;BR;TO;Familia;11.62;Bronze
44887;71;F;BR;ES;Sozinho;40.93;Bronze
44888;53;M;PT;PE;Familia;7.61;Prata
44889;53;M;BR;AL;Amigos;37.49;Ouro
44890;74;F;CO;RJ;Sozinho;20.11;Bronze
44891;70;M;BR;PR;Amigos;11.78;Bronze
44892;24;F;BR;TO;Familia;29.81;Bronze
44893;41;F;BR;CE;Familia;15.06;Bronze
44894;55;M;BR;AL;Familia;29.79;Prata
44895;22;F;BR;BA;Casal;27.55;Prata
44896;54;M;BR;BA;Casal;9.0;Bronze
44897;27;F;BR;MG;Familia;31.75;Ouro
44898;18;M;PT;TO;Sozinho;36.65;Bronze
44899;31;F;BR;CE;Amigos;60.64;Bronze
44900;74;M;BR;MT;Casal;13.17;Bronze
44901;36;F;BR;RO;Familia;38.21;Bronze
44902;26;M;BR;ES;Sozinho;13.81;Bronze
44903;39;F;BR;SC;Casal;26.01;Bronze
44904;68;F;BR;TO;Amigos;10.19;Bronze
44905;51;M;BR;PA;Familia;28.96;Bronze
44906;36;M;BR;PE;Familia;29.52;Bronze
44907;47;F;BR;CE;Familia;25.72;Bronze
44908;66;M;BR;SE;Casal;15.18;Bronze
44909;76;F;BR;PB;Amigos;77.21;Prata
44910;71;F;BR;PI;Casal;16.82;Bronze
44911;28;F;BR;RJ;Amigos;16.36;Prata
44912;25;F;BR;PE;Sozinho;14.94;Bronze
44913;29;M;BR;GO;Casal;15.79;Bronze
44914;35;F;BR;MG;Sozinho;15.9;Bronze
44915;35;F;BR;RN;Sozinho;66.87;Bronze
44916;19;F;BR;PA;Sozinho;4.73;Bronze
44917;39;F;AR;MG;Familia;16.88;Prata
44918;72;M;BR;AP;Familia;29.52;Bronze
44919;58;M;US;MA;Casal;9.2;Prata
44920;68;M;BR;RR;Familia;12.05;Bronze
44921;72;F;AR;AC;Amigos;21.36;Bronze
44922;31;F;BR;MT;Casal;15.53;Prata
44923;23;M;BR;ES;Casal;21.33;Bronze
44924;68;M;BR;RN;Familia;24.71;Prata
44925;28;M;BR;AC;Casal;88.0;Prata
44926;38;M;BR;SC;Casal;28.05;Bronze
44927;42;F;BR;BA;Familia;108.98;Bronze
44928;27;M;BR;RR;Familia;18.4;Bronze
44929;60;M;US;PR;Casal;27.19;Bronze
44930;34;M;BR;RO;Sozinho;34.41;Bronze
44931;35;M;BR;PI;Sozinho;25.29;Bronze
44932;23;M;AR;SE;Casal;24.8;Prata
44933;59;M;BR;CE;Casal;21.53;Bronze
44934;60;M;BR;PB;Amigos;15.3;Prata
44935;26;M;BR;SC;Casal;50.91;Bronze
44936;54;M;BR;RJ;Familia;26.4;Prata
44937;36;M;BR;CE;Casal;40.21;Bronze
44938;53;M;BR;ES;Casal;12.87;Bronze
44939;36;F;PE;BA;Familia;16.66;Bronze
44940;63;M;BR;PI;Casal;9.2;Bronze
44941;18;F;BR;AP;Casal;54.25;Bronze
44942;64;M;BR;MS;Familia;26.74;Bronze
44943;28;F;BR;RJ;Familia;44.91;Bronze
44944;41;M;BR;ES;Casal;33.78;Bronze
44945;64;F;BR;RR;Familia;28.32;Bronze
44946;36;M;BR;CE;Casal;15.82;Ouro
44947;25;M;CL;BA;Casal;18.14;Prata
44948;74;F;CL;AL;Sozinho;21.31;Ouro
44949;44;F;US;PA;Casal;17.31;Bronze
44950;31;M;BR;SE;Amigos;5.62;Bronze
44951;44;M;BR;RJ;Familia;57.69;Prata
44952;33;M;BR;PI;Casal;11.05;Bronze
44953;74;M;BR;MS;Familia;42.31;Prata
44954;58;M;BR;ES;Familia;13.47;Bronze
44955;37;F;BR;PI;Casal;11.59;Prata
44956;36;M;BR;TO;Sozinho;44.7;Bronze
44957;25;M;BR;RO;Sozinho;23.08;Bronze
44958;63;F;BR;RR;Amigos;9.7;Bronze
44959;27;M;BR;RR;Sozinho;10.15;Prata
44960;39;M;BR;PI;Familia;74.61;Prata
44961;65;M;BR;AC;Casal;32.21;Bronze
44962;31;M;BR;MA;Sozinho;106.96;Bronze
44963;27;M;BR;RS;Casal;28.21;Prata
44964;60;M;BR;PI;Sozinho;35.36;Bronze
44965;42;M;BR;SC;Sozinho;20.73;Bronze
44966;32;F;BR;PA;Amigos;20.6;Prata
44967;35;M;BR;RR;Casal;29.96;Prata
44968;76;M;BR;AM;Familia;60.58;Bronze
44969;41;M;BR;RS;Casal;66.65;Prata
44970;30;M;BR;RN;Casal;8.51;Bronze
44971;21;F;BR;MG;Familia;14.38;Bronze
44972;32;M;CO;ES;Sozinho;28.21;Bronze
44973;38;F;BR;RO;Casal;26.11;Bronze
44974;20;F;BR;PB;Sozinho;16.25;Prata
44975;40;M;BR;MT;Sozinho;10.26;Bronze
44976;60;M;BR;MG;Casal;78.02;Bronze
44977;51;M;PE;RR;Familia;38.68;Ouro
44978;51;F;BR;SC;Familia;14.19;Bronze
44979;77;F;BR;DF;Sozinho;34.94;Bronze
44980;56;M;PE;SC;Casal;13.38;Prata
44981;61;F;BR;PE;Sozinho;20.1;Bronze
44982;32;F;BR;ES;Sozinho;19.92;Bronze
44983;37;M;BR;AC;Casal;16.38;Bronze
44984;25;F;US;PR;Casal;14.75;Bronze
44985;77;M;BR;AP;Familia;30.86;Prata
44986;24;F;BR;ES;Sozinho;15.31;Bronze
44987;26;M;BR;PI;Sozinho;9.52;Bronze
44988;46;M;BR;CE;Casal;17.36;Prata
44989;40;F;BR;PE;Sozinho;11.85;Ouro
44990;33;F;BR;PR;Casal;30.4;Bronze
44991;26;F;BR;PI;Familia;9.0;Bronze
44992;32;F;BR;RS;Familia;15.5;Bronze
44993;57;F;BR;RO;Sozinho;33.32;Bronze
44994;79;M;PT;DF;Casal;37.24;Bronze
44995;65;M;PT;AP;Casal;11.39;Prata
44996;44;F;BR;RO;Familia;26.88;Bronze
44997;77;M;BR;RN;Casal;27.29;Bronze
44998;39;M;CL;SE;Sozinho;36.01;Bronze
44999;18;M;PE;RO;Casal;7.27;Bronze
45000;29;M;AR;DF;Amigos;9.81;Prata
45001;77;F;BR;MT;Casal;16.37;Bronze
45002;44;F;CO;MG;Familia;22.92;Bronze
45003;62;M;BR;AL;Sozinho;13.64;Prata
45004;52;M;BR;SC;Familia;46.6;Bronze
45005;49;F;US;SC;Casal;36.91;Prata
45006;58;M;BR;MA;Sozinho;18.96;Prata
45007;64;F;BR;RO;Sozinho;32.69;Bronze
45008;48;M;BR;AM;Casal;45.36;Prata
45009;58;M;PE;SE;Sozinho;17.71;Bronze
45010;32;F;BR;DF;Familia;38.43;Prata
45011;60;M;AR;MS;Sozinho;15.65;Bronze
45012;47;M;BR;TO;Casal;13.39;Bronze
45013;23;F;CL;AL;Casal;9.19;Bronze
45014;68;M;BR;AC;Sozinho;48.78;Bronze
45015;23;F;BR;PR;Familia;19.35;Ouro
45016;21;F;BR;AC;Amigos;7.63;Prata
45017;21;F;PT;PB;Casal;13.77;Bronze
45018;58;F;CO;RR;Familia;16.76;Bronze
45019;37;F;CL;MG;Amigos;20.34;Bronze
45020;51;M;BR;ES;Casal;11.62;Bronze
45021;74;F;CL;RJ;Sozinho;26.29;Bronze
45022;18;F;AR;MG;Familia;30.94;Bronze
45023;34;M;BR;AL;Familia;8.26;Bronze
45024;51;F;BR;MS;Casal;23.46;Prata
45025;47;F;BR;CE;Casal;17.59;Bronze
45026;70;F;BR;AM;Casal;9.68;Ouro
45027;32;F;BR;GO;Familia;17.37;Prata
45028;24;M;US;SP;Amigos;12.54;Bronze
45029;48;F;BR;SC;Amigos;32.29;Bronze
45030;21;F;BR;AC;Amigos;52.49;Bronze
45031;61;M;BR;ES;Amigos;17.07;Prata
45032;42;M;BR;PA;Casal;11.57;Bronze
45033;59;F;BR;AC;Familia;49.28;Bronze
45034;26;M;BR;TO;Sozinho;50.76;Ouro
45035;29;M;BR;AL;Casal;11.89;Bronze
45036;49;M;BR;CE;Casal;20.24;Bronze
45037;23;F;BR;SE;Amigos;43.24;Bronze
45038;32;M;BR;SP;Casal;14.56;Bronze
45039;44;F;BR;RR;Sozinho;28.68;Bronze
45040;70;M;BR;RJ;Casal;28.23;Bronze
45041;57;F;BR;SP;Casal;20.69;Bronze
45042;25;F;BR;MS;Sozinho;18.85;Bronze
45043;19;M;BR;RO;Familia;48.34;Bronze
45044;59;F;BR;MT;Sozinho;12.07;Bronze
45045;32;M;BR;MA;Familia;14.14;Bronze
45046;26;F;BR;RO;Familia;23.66;Bronze
45047;47;F;BR;PR;Amigos;65.14;Prata
45048;56;M;BR;AP;Familia;108.95;Bronze
45049;69;F;PE;GO;Sozinho;16.11;Prata
45050;21;F;BR;PE;Casal;34.14;Bronze
45051;25;F;BR;RO;Casal;32.72;Prata
45052;22;M;US;SE;Sozinho;13.76;Bronze
45053;76;F;BR;RR;Sozinho;55.96;Bronze
45054;68;F;BR;PI;Familia;15.76;Bronze
45055;51;M;US;MA;Casal;31.87;Bronze
45056;35;F;CL;PE;Casal;30.86;Bronze
45057;68;M;BR;AC;Sozinho;13.03;Bronze
45058;50;F;CO;RO;Sozinho;41.96;Bronze
45059;66;F;BR;PE;Sozinho;14.83;Bronze
45060;22;M;BR;PE;Amigos;7.09;Bronze
45061;22;M;BR;MA;Sozinho;31.62;Bronze
45062;48;F;BR;PI;Casal;43.98;Bronze
45063;71;M;PE;SC;Sozinho;13.45;Bronze
45064;63;F;BR;SE;Sozinho;17.51;Bronze
45065;40;M;BR;AL;Amigos;54.96;Bronze
45066;43;M;AR;CE;Amigos;91.22;Bronze
45067;28;M;BR;ES;Casal;22.86;Bronze
45068;37;F;BR;DF;Familia;13.34;Bronze
45069;55;M;CL;AP;Amigos;18.5;Prata
45070;34;M;AR;RS;Familia;75.13;Prata
45071;55;M;BR;RN;Casal;12.26;Bronze
45072;65;F;BR;PA;Casal;27.7;Ouro
45073;64;M;CL;RR;Familia;19.39;Prata
45074;47;F;BR;RS;Casal;18.48;Bronze
45075;48;M;BR;PE;Casal;12.94;Bronze
45076;56;M;US;MG;Familia;58.02;Prata
45077;19;F;CL;MG;Sozinho;45.31;Bronze
45078;38;M;BR;GO;Sozinho;16.7;Prata
45079;76;F;BR;SE;Sozinho;43.31;Bronze
45080;26;F;BR;AC;Casal;46.2;Bronze
45081;38;F;BR;SC;Casal;19.96;Prata
45082;50;F;BR;SC;Familia;7.76;Bronze
45083;75;M;BR;GO;Casal;11.53;Bronze
45084;58;M;BR;RJ;Sozinho;49.79;Bronze
45085;57;F;BR;RR;Casal;31.82;Prata
45086;32;M;BR;RN;Sozinho;11.54;Bronze
45087;72;F;BR;BA;Amigos;94.15;Bronze
45088;62;F;CL;SP;Amigos;27.58;Bronze
45089;38;F;BR;RR;Familia;17.05;Bronze
45090;49;M;BR;ES;Amigos;50.64;Prata
45091;25;F;BR;PB;Familia;12.78;Ouro
45092;58;M;BR;PB;Casal;30.59;Prata
45093;39;F;BR;MA;Sozinho;25.66;Bronze
45094;54;F;CO;RR;Familia;17.79;Bronze
45095;44;F;BR;RR;Familia;27.42;Bronze
45096;37;M;PE;PA;Sozinho;19.4;Prata
45097;66;F;BR;AL;Familia;68.44;Bronze
45098;26;M;PE;PB;Sozinho;19.41;Bronze
45099;28;F;BR;RS;Familia;15.19;Bronze
45100;27;F;PT;PB;Casal;17.16;Bronze
45101;67;F;BR;PB;Casal;14.99;Prata
45102;41;M;BR;AC;Sozinho;19.77;Bronze
45103;45;F;BR;AL;Sozinho;20.36;Prata
45104;66;F;CL;MT;Sozinho;31.5;Bronze
45105;48;M;BR;RR;Amigos;41.53;Bronze
45106;61;M;BR;AC;Casal;17.37;Bronze
45107;21;M;BR;MS;Sozinho;19.55;Bronze
45108;44;F;BR;PA;Amigos;35.65;Bronze
45109;24;F;BR;AP;Sozinho;20.72;Ouro
45110;68;F;CL;PR;Sozinho;13.42;Bronze
45111;63;F;US;DF;Casal;18.96;Prata
45112;67;M;PT;PE;Familia;31.8;Bronze
45113;77;M;PT;AM;Casal;33.01;Bronze
45114;39;F;BR;SC;Casal;37.97;Prata
45115;29;M;AR;RJ;Familia;32.27;Bronze
45116;36;F;BR;GO;Sozinho;23.66;Prata
45117;58;F;BR;RN;Familia;11.23;Prata
45118;32;F;PT;ES;Casal;30.84;Bronze
45119;21;M;BR;SC;Sozinho;24.75;Bronze
45120;33;F;BR;AM;Familia;21.65;Ouro
45121;68;F;PE;AP;Casal;21.31;Bronze
45122;37;F;BR;TO;Familia;75.99;Bronze
45123;18;F;BR;PA;Familia;41.19;Prata
45124;47;F;PT;MT;Sozinho;12.88;Ouro
45125;22;M;BR;PI;Casal;19.96;Bronze
45126;29;F;BR;SC;Sozinho;5.22;Ouro
45127;66;M;BR;PB;Casal;16.81;Prata
45128;72;F;BR;ES;Familia;26.02;Prata
45129;34;M;PT;DF;Familia;9.88;Bronze
45130;66;F;BR;BA;Casal;53.88;Prata
45131;42;M;BR;AP;Familia;26.99;Bronze
45132;53;F;BR;TO;Casal;50.29;Prata
45133;36;M;US;TO;Amigos;10.59;Bronze
