ID_Clima;Date;Estado;Temperatura_Media;Condicao_Climatica;Feriado_Proximo
MS_20241113;2024-11-13;MS;19.7;Sol;False
MG_20241113;2024-11-13;MG;25.7;Chuva;False
PA_20241113;2024-11-13;PA;26.1;Sol;False
PB_20241113;2024-11-13;PB;24.3;Parcialmente Nublado;False
PR_20241113;2024-11-13;PR;26.2;Tempestade;False
PE_20241113;2024-11-13;PE;29.1;Sol;False
PI_20241113;2024-11-13;PI;29.0;Sol;False
RJ_20241113;2024-11-13;RJ;25.1;Nublado;False
RN_20241113;2024-11-13;RN;20.4;Sol;False
AC_20241114;2024-11-14;AC;21.4;Sol;False
AL_20241114;2024-11-14;AL;22.4;Chuva;False
AP_20241114;2024-11-14;AP;27.3;Sol;False
AM_20241114;2024-11-14;AM;26.2;Nublado;False
BA_20241114;2024-11-14;BA;26.7;Sol;False
CE_20241114;2024-11-14;CE;33.7;Parcialmente Nublado;False
DF_20241114;2024-11-14;DF;22.9;Nublado;False
ES_20241114;2024-11-14;ES;29.2;Sol;False
GO_20241114;2024-11-14;GO;28.1;Sol;False
MA_20241114;2024-11-14;MA;26.3;Sol;False
MT_20241114;2024-11-14;MT;26.2;Chuva;False
MS_20241114;2024-11-14;MS;22.2;Tempestade;False
MG_20241114;2024-11-14;MG;24.6;Nublado;False
PA_20241114;2024-11-14;PA;32.6;Parcialmente Nublado;False
PB_20241114;2024-11-14;PB;26.4;Tempestade;False
PR_20241114;2024-11-14;PR;23.2;Sol;False
PE_20241114;2024-11-14;PE;29.0;Sol;False
PI_20241114;2024-11-14;PI;20.2;Chuva;False
RJ_20241114;2024-11-14;RJ;22.5;Parcialmente Nublado;False
RN_20241114;2024-11-14;RN;19.5;Parcialmente Nublado;False
AC_20241115;2024-11-15;AC;20.9;Chuva;True
AL_20241115;2024-11-15;AL;28.1;Sol;True
AP_20241115;2024-11-15;AP;23.8;Sol;True
AM_20241115;2024-11-15;AM;28.9;Sol;True
BA_20241115;2024-11-15;BA;30.6;Parcialmente Nublado;True
CE_20241115;2024-11-15;CE;30.5;Sol;True
DF_20241115;2024-11-15;DF;20.4;Parcialmente Nublado;True
ES_20241115;2024-11-15;ES;24.5;Chuva;True
GO_20241115;2024-11-15;GO;25.0;Sol;True
MA_20241115;2024-11-15;MA;22.5;Parcialmente Nublado;True
MT_20241115;2024-11-15;MT;27.3;Nublado;True
MS_20241115;2024-11-15;MS;25.7;Sol;True
MG_20241115;2024-11-15;MG;27.2;Parcialmente Nublado;True
PA_20241115;2024-11-15;PA;27.6;Sol;True
PB_20241115;2024-11-15;PB;27.4;Sol;True
PR_20241115;2024-11-15;PR;27.3;Nublado;True
PE_20241115;2024-11-15;PE;25.6;Sol;True
PI_20241115;2024-11-15;PI;26.0;Sol;True
RJ_20241115;2024-11-15;RJ;27.0;Parcialmente Nublado;True
RN_20241115;2024-11-15;RN;24.2;Parcialmente Nublado;True
AC_20241116;2024-11-16;AC;23.3;Sol;False
AL_20241116;2024-11-16;AL;22.9;Sol;False
AP_20241116;2024-11-16;AP;24.8;Nublado;False
AM_20241116;2024-11-16;AM;30.2;Tempestade;False
BA_20241116;2024-11-16;BA;29.9;Nublado;False
CE_20241116;2024-11-16;CE;24.3;Parcialmente Nublado;False
DF_20241116;2024-11-16;DF;22.7;Chuva;False
ES_20241116;2024-11-16;ES;22.2;Sol;False
GO_20241116;2024-11-16;GO;18.3;Sol;False
MA_20241116;2024-11-16;MA;26.0;Chuva;False
MT_20241116;2024-11-16;MT;25.3;Nublado;False
MS_20241116;2024-11-16;MS;23.5;Nublado;False
MG_20241116;2024-11-16;MG;21.8;Sol;False
PA_20241116;2024-11-16;PA;32.9;Sol;False
PB_20241116;2024-11-16;PB;29.2;Parcialmente Nublado;False
PR_20241116;2024-11-16;PR;26.4;Sol;False
PE_20241116;2024-11-16;PE;24.3;Sol;False
PI_20241116;2024-11-16;PI;21.9;Parcialmente Nublado;False
RJ_20241116;2024-11-16;RJ;18.7;Sol;False
RN_20241116;2024-11-16;RN;19.5;Parcialmente Nublado;False
AC_20241117;2024-11-17;AC;24.8;Sol;False
AL_20241117;2024-11-17;AL;25.3;Sol;False
AP_20241117;2024-11-17;AP;23.9;Chuva;False
AM_20241117;2024-11-17;AM;25.1;Parcialmente Nublado;False
BA_20241117;2024-11-17;BA;23.1;Nublado;False
CE_20241117;2024-11-17;CE;27.9;Chuva;False
DF_20241117;2024-11-17;DF;25.9;Chuva;False
ES_20241117;2024-11-17;ES;21.2;Sol;False
GO_20241117;2024-11-17;GO;19.9;Chuva;False
MA_20241117;2024-11-17;MA;26.8;Chuva;False
MT_20241117;2024-11-17;MT;27.5;Parcialmente Nublado;False
MS_20241117;2024-11-17;MS;24.0;Nublado;False
MG_20241117;2024-11-17;MG;23.1;Chuva;False
PA_20241117;2024-11-17;PA;30.4;Sol;False
PB_20241117;2024-11-17;PB;22.4;Parcialmente Nublado;False
PR_20241117;2024-11-17;PR;21.6;Sol;False
PE_20241117;2024-11-17;PE;27.8;Parcialmente Nublado;False
PI_20241117;2024-11-17;PI;18.7;Parcialmente Nublado;False
RJ_20241117;2024-11-17;RJ;19.2;Sol;False
RN_20241117;2024-11-17;RN;23.1;Chuva;False
AC_20241118;2024-11-18;AC;26.2;Sol;False
AL_20241118;2024-11-18;AL;26.9;Parcialmente Nublado;False
AP_20241118;2024-11-18;AP;21.5;Nublado;False
AM_20241118;2024-11-18;AM;27.8;Sol;False
BA_20241118;2024-11-18;BA;26.1;Parcialmente Nublado;False
CE_20241118;2024-11-18;CE;27.0;Sol;False
DF_20241118;2024-11-18;DF;15.0;Sol;False
ES_20241118;2024-11-18;ES;22.1;Sol;False
GO_20241118;2024-11-18;GO;23.3;Nublado;False
MA_20241118;2024-11-18;MA;29.3;Sol;False
MT_20241118;2024-11-18;MT;26.3;Sol;False
MS_20241118;2024-11-18;MS;21.3;Nublado;False
MG_20241118;2024-11-18;MG;25.5;Chuva;False
PA_20241118;2024-11-18;PA;31.8;Chuva;False
PB_20241118;2024-11-18;PB;25.5;Chuva;False
PR_20241118;2024-11-18;PR;16.5;Chuva;False
PE_20241118;2024-11-18;PE;27.9;Parcialmente Nublado;False
PI_20241118;2024-11-18;PI;24.3;Parcialmente Nublado;False
RJ_20241118;2024-11-18;RJ;15.9;Nublado;False
RN_20241118;2024-11-18;RN;21.7;Sol;False
AC_20241119;2024-11-19;AC;24.4;Chuva;False
AL_20241119;2024-11-19;AL;29.0;Nublado;False
AP_20241119;2024-11-19;AP;15.6;Nublado;False
AM_20241119;2024-11-19;AM;26.8;Sol;False
BA_20241119;2024-11-19;BA;27.2;Sol;False
CE_20241119;2024-11-19;CE;23.7;Chuva;False
DF_20241119;2024-11-19;DF;25.7;Chuva;False
ES_20241119;2024-11-19;ES;22.2;Chuva;False
GO_20241119;2024-11-19;GO;23.4;Parcialmente Nublado;False
MA_20241119;2024-11-19;MA;33.1;Sol;False
MT_20241119;2024-11-19;MT;23.5;Sol;False
MS_20241119;2024-11-19;MS;18.5;Parcialmente Nublado;False
MG_20241119;2024-11-19;MG;21.3;Nublado;False
PA_20241119;2024-11-19;PA;23.6;Chuva;False
PB_20241119;2024-11-19;PB;22.7;Chuva;False
PR_20241119;2024-11-19;PR;21.8;Tempestade;False
PE_20241119;2024-11-19;PE;32.3;Chuva;False
PI_20241119;2024-11-19;PI;23.0;Sol;False
RJ_20241119;2024-11-19;RJ;21.8;Sol;False
RN_20241119;2024-11-19;RN;22.0;Sol;False
AC_20241120;2024-11-20;AC;20.3;Parcialmente Nublado;False
AL_20241120;2024-11-20;AL;20.5;Nublado;False
AP_20241120;2024-11-20;AP;21.9;Nublado;False
AM_20241120;2024-11-20;AM;30.9;Parcialmente Nublado;False
BA_20241120;2024-11-20;BA;29.4;Chuva;False
CE_20241120;2024-11-20;CE;26.5;Nublado;False
DF_20241120;2024-11-20;DF;21.5;Chuva;False
ES_20241120;2024-11-20;ES;21.1;Nublado;False
GO_20241120;2024-11-20;GO;19.7;Parcialmente Nublado;False
MA_20241120;2024-11-20;MA;30.2;Chuva;False
MT_20241120;2024-11-20;MT;23.8;Chuva;False
MS_20241120;2024-11-20;MS;30.8;Tempestade;False
MG_20241120;2024-11-20;MG;24.0;Parcialmente Nublado;False
PA_20241120;2024-11-20;PA;30.4;Sol;False
PB_20241120;2024-11-20;PB;25.1;Sol;False
PR_20241120;2024-11-20;PR;18.8;Sol;False
PE_20241120;2024-11-20;PE;28.8;Chuva;False
PI_20241120;2024-11-20;PI;28.4;Tempestade;False
RJ_20241120;2024-11-20;RJ;24.8;Chuva;False
RN_20241120;2024-11-20;RN;26.2;Parcialmente Nublado;False
AC_20241121;2024-11-21;AC;28.4;Tempestade;False
AL_20241121;2024-11-21;AL;25.6;Sol;False
AP_20241121;2024-11-21;AP;27.2;Chuva;False
AM_20241121;2024-11-21;AM;33.0;Parcialmente Nublado;False
BA_20241121;2024-11-21;BA;30.1;Nublado;False
CE_20241121;2024-11-21;CE;27.1;Sol;False
DF_20241121;2024-11-21;DF;21.5;Sol;False
ES_20241121;2024-11-21;ES;23.9;Parcialmente Nublado;False
GO_20241121;2024-11-21;GO;23.6;Parcialmente Nublado;False
MA_20241121;2024-11-21;MA;25.5;Sol;False
MT_20241121;2024-11-21;MT;23.7;Sol;False
MS_20241121;2024-11-21;MS;19.7;Chuva;False
MG_20241121;2024-11-21;MG;21.1;Sol;False
PA_20241121;2024-11-21;PA;33.6;Parcialmente Nublado;False
PB_20241121;2024-11-21;PB;25.1;Chuva;False
PR_20241121;2024-11-21;PR;22.7;Parcialmente Nublado;False
PE_20241121;2024-11-21;PE;29.3;Sol;False
PI_20241121;2024-11-21;PI;26.6;Parcialmente Nublado;False
RJ_20241121;2024-11-21;RJ;29.3;Sol;False
RN_20241121;2024-11-21;RN;22.9;Sol;False
AC_20241122;2024-11-22;AC;23.9;Sol;False
AL_20241122;2024-11-22;AL;24.4;Sol;False
AP_20241122;2024-11-22;AP;29.6;Parcialmente Nublado;False
AM_20241122;2024-11-22;AM;26.1;Chuva;False
BA_20241122;2024-11-22;BA;25.9;Sol;False
CE_20241122;2024-11-22;CE;23.3;Parcialmente Nublado;False
DF_20241122;2024-11-22;DF;22.3;Sol;False
ES_20241122;2024-11-22;ES;24.0;Nublado;False
GO_20241122;2024-11-22;GO;22.2;Sol;False
MA_20241122;2024-11-22;MA;25.5;Parcialmente Nublado;False
MT_20241122;2024-11-22;MT;20.1;Chuva;False
MS_20241122;2024-11-22;MS;28.7;Sol;False
MG_20241122;2024-11-22;MG;23.0;Sol;False
PA_20241122;2024-11-22;PA;26.0;Sol;False
PB_20241122;2024-11-22;PB;25.0;Sol;False
PR_20241122;2024-11-22;PR;24.9;Parcialmente Nublado;False
PE_20241122;2024-11-22;PE;26.5;Sol;False
PI_20241122;2024-11-22;PI;30.7;Sol;False
RJ_20241122;2024-11-22;RJ;25.2;Parcialmente Nublado;False
RN_20241122;2024-11-22;RN;22.2;Sol;False
AC_20241123;2024-11-23;AC;29.3;Chuva;False
AL_20241123;2024-11-23;AL;26.0;Sol;False
AP_20241123;2024-11-23;AP;19.9;Nublado;False
AM_20241123;2024-11-23;AM;27.4;Nublado;False
BA_20241123;2024-11-23;BA;25.7;Sol;False
CE_20241123;2024-11-23;CE;27.7;Nublado;False
DF_20241123;2024-11-23;DF;20.3;Parcialmente Nublado;False
ES_20241123;2024-11-23;ES;20.6;Chuva;False
GO_20241123;2024-11-23;GO;24.4;Chuva;False
MA_20241123;2024-11-23;MA;20.4;Nublado;False
MT_20241123;2024-11-23;MT;21.4;Chuva;False
MS_20241123;2024-11-23;MS;23.9;Sol;False
MG_20241123;2024-11-23;MG;26.1;Chuva;False
PA_20241123;2024-11-23;PA;26.1;Chuva;False
PB_20241123;2024-11-23;PB;27.2;Chuva;False
PR_20241123;2024-11-23;PR;22.7;Chuva;False
PE_20241123;2024-11-23;PE;25.4;Sol;False
PI_20241123;2024-11-23;PI;22.7;Sol;False
RJ_20241123;2024-11-23;RJ;21.9;Chuva;False
RN_20241123;2024-11-23;RN;18.6;Sol;False
AC_20241124;2024-11-24;AC;22.6;Nublado;False
AL_20241124;2024-11-24;AL;24.0;Chuva;False
AP_20241124;2024-11-24;AP;20.7;Sol;False
AM_20241124;2024-11-24;AM;28.8;Nublado;False
BA_20241124;2024-11-24;BA;33.3;Chuva;False
CE_20241124;2024-11-24;CE;25.7;Sol;False
DF_20241124;2024-11-24;DF;22.3;Nublado;False
ES_20241124;2024-11-24;ES;23.8;Sol;False
GO_20241124;2024-11-24;GO;24.7;Chuva;False
MA_20241124;2024-11-24;MA;25.4;Tempestade;False
MT_20241124;2024-11-24;MT;28.8;Sol;False
MS_20241124;2024-11-24;MS;26.8;Parcialmente Nublado;False
MG_20241124;2024-11-24;MG;26.0;Sol;False
PA_20241124;2024-11-24;PA;28.6;Sol;False
PB_20241124;2024-11-24;PB;22.6;Chuva;False
PR_20241124;2024-11-24;PR;20.1;Nublado;False
PE_20241124;2024-11-24;PE;31.3;Sol;False
PI_20241124;2024-11-24;PI;24.5;Nublado;False
RJ_20241124;2024-11-24;RJ;25.2;Sol;False
RN_20241124;2024-11-24;RN;19.9;Sol;False
AC_20241125;2024-11-25;AC;17.8;Parcialmente Nublado;False
AL_20241125;2024-11-25;AL;26.4;Parcialmente Nublado;False
AP_20241125;2024-11-25;AP;23.7;Sol;False
AM_20241125;2024-11-25;AM;23.8;Sol;False
BA_20241125;2024-11-25;BA;27.1;Parcialmente Nublado;False
CE_20241125;2024-11-25;CE;28.5;Parcialmente Nublado;False
DF_20241125;2024-11-25;DF;23.7;Tempestade;False
ES_20241125;2024-11-25;ES;17.5;Parcialmente Nublado;False
GO_20241125;2024-11-25;GO;23.1;Sol;False
MA_20241125;2024-11-25;MA;27.9;Sol;False
MT_20241125;2024-11-25;MT;25.1;Chuva;False
MS_20241125;2024-11-25;MS;25.8;Sol;False
MG_20241125;2024-11-25;MG;19.4;Sol;False
PA_20241125;2024-11-25;PA;27.3;Parcialmente Nublado;False
PB_20241125;2024-11-25;PB;29.1;Parcialmente Nublado;False
PR_20241125;2024-11-25;PR;30.0;Sol;False
PE_20241125;2024-11-25;PE;29.9;Sol;False
PI_20241125;2024-11-25;PI;22.9;Sol;False
RJ_20241125;2024-11-25;RJ;25.6;Nublado;False
RN_20241125;2024-11-25;RN;24.4;Chuva;False
AC_20241126;2024-11-26;AC;27.5;Nublado;False
AL_20241126;2024-11-26;AL;30.7;Chuva;False
AP_20241126;2024-11-26;AP;23.2;Chuva;False
AM_20241126;2024-11-26;AM;31.6;Chuva;False
BA_20241126;2024-11-26;BA;28.4;Chuva;False
CE_20241126;2024-11-26;CE;27.0;Parcialmente Nublado;False
DF_20241126;2024-11-26;DF;21.6;Parcialmente Nublado;False
ES_20241126;2024-11-26;ES;23.4;Nublado;False
GO_20241126;2024-11-26;GO;29.9;Sol;False
MA_20241126;2024-11-26;MA;26.5;Chuva;False
MT_20241126;2024-11-26;MT;25.9;Sol;False
MS_20241126;2024-11-26;MS;23.1;Chuva;False
MG_20241126;2024-11-26;MG;23.0;Sol;False
PA_20241126;2024-11-26;PA;28.1;Chuva;False
PB_20241126;2024-11-26;PB;24.8;Chuva;False
PR_20241126;2024-11-26;PR;23.3;Parcialmente Nublado;False
PE_20241126;2024-11-26;PE;29.1;Parcialmente Nublado;False
PI_20241126;2024-11-26;PI;21.7;Parcialmente Nublado;False
RJ_20241126;2024-11-26;RJ;28.4;Nublado;False
RN_20241126;2024-11-26;RN;21.0;Parcialmente Nublado;False
AC_20241127;2024-11-27;AC;30.1;Sol;False
AL_20241127;2024-11-27;AL;19.1;Parcialmente Nublado;False
AP_20241127;2024-11-27;AP;25.4;Nublado;False
AM_20241127;2024-11-27;AM;29.5;Parcialmente Nublado;False
BA_20241127;2024-11-27;BA;28.5;Parcialmente Nublado;False
CE_20241127;2024-11-27;CE;26.8;Sol;False
DF_20241127;2024-11-27;DF;26.4;Parcialmente Nublado;False
ES_20241127;2024-11-27;ES;22.7;Parcialmente Nublado;False
GO_20241127;2024-11-27;GO;22.3;Nublado;False
MA_20241127;2024-11-27;MA;31.0;Sol;False
MT_20241127;2024-11-27;MT;24.9;Parcialmente Nublado;False
MS_20241127;2024-11-27;MS;20.6;Nublado;False
MG_20241127;2024-11-27;MG;25.5;Parcialmente Nublado;False
PA_20241127;2024-11-27;PA;27.0;Parcialmente Nublado;False
PB_20241127;2024-11-27;PB;22.7;Parcialmente Nublado;False
PR_20241127;2024-11-27;PR;14.5;Parcialmente Nublado;False
PE_20241127;2024-11-27;PE;28.1;Nublado;False
PI_20241127;2024-11-27;PI;25.6;Tempestade;False
RJ_20241127;2024-11-27;RJ;17.8;Nublado;False
RN_20241127;2024-11-27;RN;25.5;Sol;False
AC_20241128;2024-11-28;AC;27.2;Chuva;False
AL_20241128;2024-11-28;AL;22.5;Sol;False
AP_20241128;2024-11-28;AP;25.3;Nublado;False
AM_20241128;2024-11-28;AM;30.0;Sol;False
BA_20241128;2024-11-28;BA;26.3;Parcialmente Nublado;False
CE_20241128;2024-11-28;CE;26.9;Sol;False
DF_20241128;2024-11-28;DF;24.0;Chuva;False
ES_20241128;2024-11-28;ES;25.4;Chuva;False
GO_20241128;2024-11-28;GO;24.9;Sol;False
MA_20241128;2024-11-28;MA;26.7;Parcialmente Nublado;False
MT_20241128;2024-11-28;MT;25.5;Sol;False
MS_20241128;2024-11-28;MS;20.8;Parcialmente Nublado;False
MG_20241128;2024-11-28;MG;27.7;Sol;False
PA_20241128;2024-11-28;PA;29.7;Nublado;False
PB_20241128;2024-11-28;PB;25.7;Sol;False
PR_20241128;2024-11-28;PR;20.4;Nublado;False
PE_20241128;2024-11-28;PE;29.4;Sol;False
PI_20241128;2024-11-28;PI;20.0;Sol;False
RJ_20241128;2024-11-28;RJ;18.2;Nublado;False
RN_20241128;2024-11-28;RN;25.8;Nublado;False
AC_20241129;2024-11-29;AC;21.5;Sol;False
AL_20241129;2024-11-29;AL;25.7;Chuva;False
AP_20241129;2024-11-29;AP;19.9;Parcialmente Nublado;False
AM_20241129;2024-11-29;AM;30.4;Nublado;False
BA_20241129;2024-11-29;BA;28.8;Sol;False
CE_20241129;2024-11-29;CE;24.9;Sol;False
DF_20241129;2024-11-29;DF;29.8;Sol;False
ES_20241129;2024-11-29;ES;21.1;Parcialmente Nublado;False
GO_20241129;2024-11-29;GO;22.7;Sol;False
MA_20241129;2024-11-29;MA;29.9;Sol;False
MT_20241129;2024-11-29;MT;26.4;Sol;False
MS_20241129;2024-11-29;MS;24.3;Sol;False
MG_20241129;2024-11-29;MG;23.5;Chuva;False
PA_20241129;2024-11-29;PA;21.9;Sol;False
PB_20241129;2024-11-29;PB;26.2;Sol;False
PR_20241129;2024-11-29;PR;26.5;Nublado;False
PE_20241129;2024-11-29;PE;28.0;Sol;False
PI_20241129;2024-11-29;PI;26.0;Sol;False
RJ_20241129;2024-11-29;RJ;22.1;Chuva;False
RN_20241129;2024-11-29;RN;23.9;Sol;False
AC_20241130;2024-11-30;AC;23.1;Chuva;False
AL_20241130;2024-11-30;AL;24.8;Sol;False
AP_20241130;2024-11-30;AP;24.9;Sol;False
AM_20241130;2024-11-30;AM;29.2;Chuva;False
BA_20241130;2024-11-30;BA;27.2;Chuva;False
CE_20241130;2024-11-30;CE;29.3;Sol;False
DF_20241130;2024-11-30;DF;22.6;Sol;False
ES_20241130;2024-11-30;ES;24.0;Sol;False
GO_20241130;2024-11-30;GO;24.8;Sol;False
MA_20241130;2024-11-30;MA;25.1;Chuva;False
MT_20241130;2024-11-30;MT;24.5;Nublado;False
MS_20241130;2024-11-30;MS;24.8;Tempestade;False
MG_20241130;2024-11-30;MG;20.0;Sol;False
PA_20241130;2024-11-30;PA;33.8;Sol;False
PB_20241130;2024-11-30;PB;24.1;Sol;False
PR_20241130;2024-11-30;PR;20.0;Chuva;False
PE_20241130;2024-11-30;PE;30.4;Parcialmente Nublado;False
PI_20241130;2024-11-30;PI;23.5;Sol;False
RJ_20241130;2024-11-30;RJ;21.4;Chuva;False
RN_20241130;2024-11-30;RN;28.3;Chuva;False
AC_20241201;2024-12-01;AC;29.2;Sol;False
AL_20241201;2024-12-01;AL;26.7;Sol;False
AP_20241201;2024-12-01;AP;29.5;Sol;False
AM_20241201;2024-12-01;AM;29.3;Sol;False
BA_20241201;2024-12-01;BA;30.2;Sol;False
CE_20241201;2024-12-01;CE;31.7;Parcialmente Nublado;False
DF_20241201;2024-12-01;DF;31.6;Parcialmente Nublado;False
ES_20241201;2024-12-01;ES;25.0;Chuva;False
GO_20241201;2024-12-01;GO;27.8;Parcialmente Nublado;False
MA_20241201;2024-12-01;MA;28.8;Sol;False
MT_20241201;2024-12-01;MT;28.9;Sol;False
MS_20241201;2024-12-01;MS;29.7;Nublado;False
MG_20241201;2024-12-01;MG;22.9;Sol;False
PA_20241201;2024-12-01;PA;36.5;Parcialmente Nublado;False
PB_20241201;2024-12-01;PB;27.0;Parcialmente Nublado;False
PR_20241201;2024-12-01;PR;24.9;Parcialmente Nublado;False
PE_20241201;2024-12-01;PE;36.6;Chuva;False
PI_20241201;2024-12-01;PI;27.1;Sol;False
RJ_20241201;2024-12-01;RJ;19.9;Nublado;False
RN_20241201;2024-12-01;RN;27.2;Parcialmente Nublado;False
AC_20241202;2024-12-02;AC;28.9;Sol;False
AL_20241202;2024-12-02;AL;33.2;Sol;False
AP_20241202;2024-12-02;AP;30.3;Chuva;False
AM_20241202;2024-12-02;AM;32.8;Sol;False
BA_20241202;2024-12-02;BA;27.4;Chuva;False
CE_20241202;2024-12-02;CE;33.7;Sol;False
DF_20241202;2024-12-02;DF;22.3;Parcialmente Nublado;False
ES_20241202;2024-12-02;ES;23.9;Sol;False
GO_20241202;2024-12-02;GO;28.8;Parcialmente Nublado;False
MA_20241202;2024-12-02;MA;34.4;Parcialmente Nublado;False
MT_20241202;2024-12-02;MT;27.6;Nublado;False
MS_20241202;2024-12-02;MS;25.8;Tempestade;False
MG_20241202;2024-12-02;MG;26.3;Sol;False
PA_20241202;2024-12-02;PA;33.8;Parcialmente Nublado;False
PB_20241202;2024-12-02;PB;27.4;Parcialmente Nublado;False
PR_20241202;2024-12-02;PR;22.1;Tempestade;False
PE_20241202;2024-12-02;PE;32.0;Nublado;False
PI_20241202;2024-12-02;PI;27.1;Chuva;False
RJ_20241202;2024-12-02;RJ;25.9;Sol;False
RN_20241202;2024-12-02;RN;29.6;Parcialmente Nublado;False
AC_20241203;2024-12-03;AC;28.2;Parcialmente Nublado;False
AL_20241203;2024-12-03;AL;32.0;Tempestade;False
AP_20241203;2024-12-03;AP;26.0;Nublado;False
AM_20241203;2024-12-03;AM;31.3;Chuva;False
BA_20241203;2024-12-03;BA;33.7;Parcialmente Nublado;False
CE_20241203;2024-12-03;CE;27.5;Chuva;False
DF_20241203;2024-12-03;DF;23.8;Sol;False
ES_20241203;2024-12-03;ES;24.6;Chuva;False
GO_20241203;2024-12-03;GO;26.2;Parcialmente Nublado;False
MA_20241203;2024-12-03;MA;29.2;Parcialmente Nublado;False
MT_20241203;2024-12-03;MT;19.2;Chuva;False
MS_20241203;2024-12-03;MS;30.7;Chuva;False
MG_20241203;2024-12-03;MG;22.7;Sol;False
PA_20241203;2024-12-03;PA;34.9;Chuva;False
PB_20241203;2024-12-03;PB;29.7;Nublado;False
PR_20241203;2024-12-03;PR;22.9;Sol;False
PE_20241203;2024-12-03;PE;33.6;Tempestade;False
PI_20241203;2024-12-03;PI;26.5;Parcialmente Nublado;False
RJ_20241203;2024-12-03;RJ;20.2;Parcialmente Nublado;False
RN_20241203;2024-12-03;RN;28.7;Parcialmente Nublado;False
AC_20241204;2024-12-04;AC;26.0;Chuva;False
AL_20241204;2024-12-04;AL;26.9;Parcialmente Nublado;False
AP_20241204;2024-12-04;AP;30.7;Parcialmente Nublado;False
AM_20241204;2024-12-04;AM;33.4;Sol;False
BA_20241204;2024-12-04;BA;24.6;Parcialmente Nublado;False
CE_20241204;2024-12-04;CE;35.6;Sol;False
DF_20241204;2024-12-04;DF;25.6;Parcialmente Nublado;False
ES_20241204;2024-12-04;ES;25.5;Chuva;False
GO_20241204;2024-12-04;GO;27.2;Parcialmente Nublado;False
MA_20241204;2024-12-04;MA;35.3;Sol;False
MT_20241204;2024-12-04;MT;25.2;Sol;False
MS_20241204;2024-12-04;MS;19.7;Nublado;False
MG_20241204;2024-12-04;MG;21.3;Chuva;False
PA_20241204;2024-12-04;PA;28.8;Sol;False
PB_20241204;2024-12-04;PB;27.1;Nublado;False
PR_20241204;2024-12-04;PR;22.9;Sol;False
PE_20241204;2024-12-04;PE;35.2;Tempestade;False
PI_20241204;2024-12-04;PI;25.5;Sol;False
RJ_20241204;2024-12-04;RJ;25.7;Parcialmente Nublado;False
RN_20241204;2024-12-04;RN;26.9;Chuva;False
AC_20241205;2024-12-05;AC;18.6;Parcialmente Nublado;False
AL_20241205;2024-12-05;AL;23.4;Sol;False
AP_20241205;2024-12-05;AP;24.8;Parcialmente Nublado;False
AM_20241205;2024-12-05;AM;35.0;Parcialmente Nublado;False
BA_20241205;2024-12-05;BA;29.2;Parcialmente Nublado;False
CE_20241205;2024-12-05;CE;36.8;Sol;False
DF_20241205;2024-12-05;DF;23.9;Sol;False
ES_20241205;2024-12-05;ES;25.3;Sol;False
GO_20241205;2024-12-05;GO;23.8;Nublado;False
MA_20241205;2024-12-05;MA;29.6;Sol;False
MT_20241205;2024-12-05;MT;24.4;Parcialmente Nublado;False
MS_20241205;2024-12-05;MS;28.1;Parcialmente Nublado;False
MG_20241205;2024-12-05;MG;23.8;Sol;False
PA_20241205;2024-12-05;PA;31.8;Parcialmente Nublado;False
PB_20241205;2024-12-05;PB;30.2;Sol;False
PR_20241205;2024-12-05;PR;24.5;Sol;False
PE_20241205;2024-12-05;PE;25.8;Sol;False
PI_20241205;2024-12-05;PI;23.5;Parcialmente Nublado;False
RJ_20241205;2024-12-05;RJ;23.2;Parcialmente Nublado;False
RN_20241205;2024-12-05;RN;28.5;Parcialmente Nublado;False
AC_20241206;2024-12-06;AC;27.9;Chuva;False
AL_20241206;2024-12-06;AL;31.2;Sol;False
AP_20241206;2024-12-06;AP;24.5;Sol;False
AM_20241206;2024-12-06;AM;31.5;Parcialmente Nublado;False
BA_20241206;2024-12-06;BA;37.1;Tempestade;False
CE_20241206;2024-12-06;CE;28.9;Chuva;False
DF_20241206;2024-12-06;DF;28.2;Sol;False
ES_20241206;2024-12-06;ES;25.8;Parcialmente Nublado;False
GO_20241206;2024-12-06;GO;33.3;Parcialmente Nublado;False
MA_20241206;2024-12-06;MA;28.1;Tempestade;False
MT_20241206;2024-12-06;MT;25.2;Nublado;False
MS_20241206;2024-12-06;MS;29.8;Sol;False
MG_20241206;2024-12-06;MG;21.5;Tempestade;False
PA_20241206;2024-12-06;PA;36.3;Parcialmente Nublado;False
PB_20241206;2024-12-06;PB;32.1;Sol;False
PR_20241206;2024-12-06;PR;23.1;Nublado;False
PE_20241206;2024-12-06;PE;33.2;Parcialmente Nublado;False
PI_20241206;2024-12-06;PI;30.8;Nublado;False
RJ_20241206;2024-12-06;RJ;21.0;Nublado;False
RN_20241206;2024-12-06;RN;22.2;Sol;False
AC_20241207;2024-12-07;AC;23.7;Parcialmente Nublado;False
AL_20241207;2024-12-07;AL;23.5;Sol;False
AP_20241207;2024-12-07;AP;23.3;Chuva;False
AM_20241207;2024-12-07;AM;34.1;Sol;False
BA_20241207;2024-12-07;BA;29.9;Chuva;False
CE_20241207;2024-12-07;CE;33.6;Sol;False
DF_20241207;2024-12-07;DF;27.6;Sol;False
ES_20241207;2024-12-07;ES;23.7;Sol;False
GO_20241207;2024-12-07;GO;27.1;Chuva;False
